Prospectus ID,Original Filename,Section ID,Section Title,Subsection ID,Subsection Title,Subsubsection ID,Subsubsection Title,Subsubsection Text,Market Dynamics - a,Market Dynamics - b,Market Dynamics - c,Parsing Error
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.2,Risks Related to Franchisees,1.2.5,We rely on our franchisees to accurately report their sales as a key performance indicator and the basis on which to calculate fees owed by franchisees.,"We rely on our franchisees to accurately report their gross sales in order to evaluate the performance of restaurants across our portfolio and to calculate the fees we are entitled to collect under the terms of our franchise agreements, which include brand royalties, advertising contributions and, in the case of Franchise with Lease Management agreements, rent. Pursuant to our franchise agreements, franchisees are required to self-report certain performance 48 ----- indicators relating to their business. From time to time, franchisees may fail, intentionally or unintentionally, to accurately report their sales performance, which may result in reporting sales levels that are lower than actual sale levels generated. As a result, such franchisees may generate less revenues for us than they would have had to provide to us had they reported their actual accurate sales levels. In addition, if a material number of franchisees do not correctly report their sales, or if such reports are delayed, our overall sales numbers will not be accurate, in which could have an impact on strategic planning decisions and our ability to analyze, plan and forecast our performance may be affected. We may also have to incur significant expense to obtain compliance with such reporting requirements. Any difficulties in monitoring and overseeing our franchisees’ operations could have a material adverse effect on our business, results of operations, financial condition and prospects.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.2,Risks Related to Franchisees,1.2.6,Our relationships with franchisees are subject to regulations applicable to franchise agreements in France.,"We are subject to regulations governing the relationship between a franchisor and franchisee, which operate to prevent undue interference of a franchisor in the franchisees’ business operations, as well as regulations requiring that we provide certain information to existing and potential franchisees. For more information about regulations applicable to our franchise contracts, notably the Loi Doubin and provisions of the French Commercial Code, see “Regulation.” Any claim that we have violated regulations applicable to our relationships with franchisees, including claims that we failed to provide sufficient information or support to a franchisee or claims that we impeded the ability of a franchisee to conduct its business freely, may, among other things result in the imposition of fines on us, harm our relationships with our franchisees, require us to compensate the affected franchisees or potentially trigger claims for contract annulment on the grounds of lack of consent, negatively impact the likelihood of potential franchisees joining our networks, and have a material adverse effect on our reputation, business, results of operations, financial condition and prospects. Additionally, under French franchise law, franchisees are independent entrepreneurs who have freely entered into franchise contracts with a franchisor to use our brand names and know-how in exchange for payment of certain fees and royalties. Although we are not responsible for the employees hired by our franchisees, any change in the relevant laws or re-characterization of the employment relationships between our franchisees and/or their employees by a court or tribunal could oblige us to either hire such employees directly or make arrangements causing us to incur liabilities related to contributions to certain social security programs, which could have a material adverse effect on our business, results of operations, financial condition and prospects. Further, regulations pertaining to our relationships with our franchisees are subject to change. New regulations may be introduced in the future or be amended. We may face high costs in implementing processes for continued compliance with such evolving regulations.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.3,Risks Related to Expansion,1.3.1,"Our future prospects depend on our ability to successfully implement our business and restaurant brand expansion strategy, but we may not be able to successfully pursue acquisitions, develop or open new brand restaurants or attract new franchisees to operate new restaurants.","Our future performance is dependent on our ability to identify, develop and execute our business strategy. Our growth strategy is based on the sustained performance and expansion of our restaurant brand network, both through growth of the existing restaurants of the brands in our portfolio, as well as the introduction and integration of additional new restaurant brands within our network. As part of this growth strategy, we will continue to seek franchisees to operate new restaurants in France, both under existing and newly acquired or developed restaurant brands, and potentially abroad. We believe that our ability to recruit, train, retain and contract with qualified franchisees will be increasingly important to our operations as we expand. However, there is no assurance that we will be able to attract new franchisees, which will affect our ability to implement our growth strategy. In addition, while we apply stringent criteria when selecting new franchisees, such as previous experience in the business and access to financial resources, there is no assurance that the franchisee will be successful. 49 ----- Developing and opening restaurants involve substantial risks, including the following: - the availability of suitable locations and competition for such locations for potential development sites, the negotiation of acceptable lease terms, and delays in obtaining construction permits, clearing potential pre-construction regulatory requirements and in completion of construction; - the impact of local tax, zoning, land use and environmental rules and regulations on our ability and the ability of our franchisees to develop restaurants, and the impact of any material difficulties or failures that we and our franchisees experience in obtaining the necessary licenses and approvals for new restaurants; - changes in governmental rules, regulations and interpretations; - the availability of financing, at acceptable rates and terms, to both franchisees and third-party landlords, for restaurant development; - employing and training qualified personnel; - securing acceptable suppliers; - developed properties not achieving desired revenue or cash flow levels once opened; and - general economic and business conditions. There is no assurance that we will be able to successfully open new restaurants or that such restaurants will generate strong sales or profits. Delays in the scheduled opening of new restaurants, due to construction hold-ups or other unforeseen issues, pose a significant risk to our expansion plans and financial forecasts. These interruptions can lead to increased costs, missed opportunities, and a delay in revenue generation, impacting our overall business momentum. Further, new restaurants may be located in areas where we have little or no meaningful operating experience and, in such instances, we typically have to rely on the expertise and local knowledge of our local partners. Such markets may have different competitive conditions, consumer tastes and discretionary spending patterns than our existing markets, which may cause our new restaurants to be less successful than restaurants in our existing markets or to incur losses. Our growth strategy also contemplates network growth through the acquisition or development of new restaurant brands, including internationally. We cannot guarantee that we will be able to adequately select the optimal location for such new restaurants based on target market, consumer preference and regional discretionary spending patterns as we begin to integrate new restaurants and brand concepts into our network, the performance of which will need to be monitored. Failure to properly deploy and utilize capital and other resources in furtherance of our identified strategy may negatively affect our planned activities. Given the various risks to which we are exposed and the uncertainties inherent in our business, we cannot guarantee the successful execution of our business and growth strategy. Additionally, the implementation of our strategy may put operational strain on our business and consume management time and focus to the detriment of our existing business operations. If we do not meet our strategic objectives or achieve the results initially expected, we may be unable to recover our investment, which may otherwise have a material adverse effect on our business, financial condition and results of operations. 50 -----",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.3,Risks Related to Expansion,1.3.2,"The introduction of a new restaurant brand in our portfolio may not achieve anticipated synergies or other expected benefits, or we may underestimate the costs related to the implementation of such synergies or cost savings.","We intend to continue to grow our restaurant brand portfolio, both by potentially acquiring existing restaurant brands and integrating them into our network or by organically developing and growing new brand concepts. We have in the past acquired companies or businesses, such as our acquisition of the Pitaya restaurant network in 2022, the Léon restaurant network in 2019, the Hippopotamus restaurant network in 2017 and the QSR restaurant Quick’s network in 2015 (which we converted into Burger King restaurants), and may in the future strategically evaluate and pursue other acquisitions. Acquisitions involve numerous risks, any of which could harm our business, including difficulties in integrating operations, existing contracts and personnel of an acquired restaurant network; difficulties in supporting and transitioning supply chains to our existing pre-approved supplier network; diversion of financial and management resources from existing operations or alternative acquisition or growth opportunities; failure to realize the anticipated benefits or synergies of a transaction; failure to identify all the problems, liabilities or other shortcomings of an acquired restaurant brand, including issues related to intellectual property, regulatory compliance practices, revenue recognition or other accounting practices; risks of entering new markets in which we have limited or no experience; potential loss of key employees or vendors; or inability to generate sufficient revenues to offset acquisition costs, among others. In our evaluation of our recent and potential acquisitions, assumptions are made as to our ability to increase sales as well as improve restaurant-level profitability particularly in the areas of food, labor and cash controls as well as other operating expenses. If we are not able to make such improvements in these operational areas as planned, the acquired restaurants’ targeted profitability levels will be affected which could cause an adverse effect on our overall financial results and financial condition. Further, our growth plans include the organic creation and development of new brand concepts. This process involves significant development expenditures, which may not yield the results we anticipate achieving within a certain time, or at all. Any misjudgments in developing such brands (such as misjudging consumer preferences, target market, brand positioning or preferred consumption channels) or flaws in our execution could have a material adverse effect on our business, financial condition and results of operations. We cannot guarantee that the integration of new restaurant brands in our portfolio will generate the expected synergies and cost-saving benefits that contribute to our overall business strategy. There is a risk that these anticipated advantages may not materialize as expected or at all. The complexities of integrating a new restaurant brand into our existing network can lead to underestimating the costs and resources required. The process of integrating operations could cause an interruption of, or loss of momentum in, the activities of our business and the loss of key personnel. The diversion of management’s attention and any delays or difficulties encountered in connection with the acquisition of restaurant brands and integration of acquired restaurants brand operations could have a material adverse effect on our results of operations and financial condition. Further, the successful integration and growth of new restaurant concepts will depend on our ability to identify and enter into franchise agreements with high quality and motivated franchisees who are willing and able to execute our vision for such new concepts, which may evolve in early stages as the market performance of such restaurant brands is evaluated. If the integration process fails to deliver the projected synergies or if the costs of achieving these benefits are higher than anticipated, our financial performance and strategic positioning could be adversely affected. We may from time to time pursue disposals or cease operating certain brands, which involve numerous risks that could have an adverse impact on our business. Periodically, we may engage in the disposal of certain assets of our business or cease operating restaurant brand concepts that no longer help meet our objectives, which carries inherent risks. These disposals could lead to operational disruptions, loss of revenue and unanticipated costs or liabilities that may negatively affect our business continuity and financial health. The success of any disposal depends on market interest for the assets or business sold and our and our franchisees’ ability to maintain optimal management of operations during the transition phrase. Even following a successful disposal, we face the risk of potential claims by former franchisees or by purchasers of such assets or restaurant brands. Impairment charges are possible due to the nature and timing of decisions we make about underperforming assets or markets, or if previously opened or acquired restaurants perform below our expectations. This could result in a decrease in our reported asset value and reduction in our 51 ----- net income. These and other risks relating to disposals could cause use not to realize the anticipated benefits from such transactions, which could have a material adverse effect on our business, financial condition and results.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.3,Risks Related to Expansion,1.3.3,Our strategy to expand internationally throughout Europe presents a number of risks and may not be successful.,"Our long-term strategy involves expanding our franchise operations outside of France to other countries throughout Europe. This execution of this strategy exposes us to numerous risks that could impede our success in new markets. Any future international operations could be negatively impacted by volatility and instability in international economic, political, security or health conditions in the countries in which we eventually operate, especially in emerging markets. Navigating different regulatory environments, cultural nuances and consumer preferences requires precise execution and adaptability. Missteps in understanding and adapting to these factors can lead to underperformance or failure of new international locations. Additionally, the complexities of establishing supply chains, recruiting local franchisee partners and talent to operate restaurants and managing operational logistics across borders add layers of challenge that could compromise our expansion efforts. If our international growth initiatives do not yield the anticipated results, this could adversely affect our overall business performance and strategic objectives. We may face limited availability for restaurant locations, higher location costs and difficulties in franchisee selection and financing. We may eventually be subject to difficulties in sourcing and importing high-quality ingredients (and ensuring food safety) in a cost-effective manner, hiring and retaining qualified team members, marketing effectively and adequately investing in information technology, especially in emerging markets.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.1,Our revenue and cash flows fluctuate seasonally and are affected by public holidays and weather conditions.,"Our revenue and cash flows are subject to seasonal fluctuations influenced by public holidays and varying weather conditions. These factors can influence footfall in our restaurant locations, which are typically higher during school holidays. Consumer consumption behavior and spending patterns are also influenced by weather conditions. Persistent rain, snow or other inclement weather, particularly during the summer months, over our peak trading periods or over weekends, adversely affects us. Certain of our restaurants, namely those with terraces or significant outdoor space, are particularly vulnerable to rain and other bad weather, as the inability to use their outdoor space prevents such restaurants from maximizing their trading capacity. Unfavorable weather conditions can also deter customers from physically dining out, opting instead for delivery service, which could come at a higher cost to us as we pay an additional fee to third-party delivery service aggregators, such as Deliveroo, Uber Eats and Just-Eat. Seasonal fluctuations also impact our inventory, working capital and liquidity levels. We must carry a significant amount of inventory before the peak selling periods, which is also reflected in our liquidity with a certain time lag due to the payment terms that we have agreed with our suppliers. If net sales during our peak trading periods are significantly lower than we expect, we may be unable to adjust our working capital in a timely fashion. Any of these events could have a material adverse effect on our business, operating results, financial condition and prospects.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.2,"We are subject to risks associated with leasing substantial amount of space, including future increases in occupancy costs.","We currently lease the premises for all our Company Restaurants and Franchise with Lease Management Restaurants. Leases are generally for a fixed term between nine and twelve years and feature periodic increases based on indexation clauses. In addition, market practice for leasing commercial space in certain high value areas such as central Paris requires the payment of key money to lessors and/or the former tenant. Our ability to effectively renew our existing restaurant leases or obtain restaurant leases to open new restaurants depends on the availability of locations that meet our criteria for traffic, square footage, lease economics, demographics and other factors. We may not be able to renew our existing restaurant leases on favorable terms or 52 ----- at all, including, for example, when the landlord is able to establish statutory grounds for non-renewal or if the leases do not have the benefit of statutory or contractual rights of renewal. In addition, as a result of the COVID-19 pandemic, we were forced to renegotiate certain of our leases with our landlords. This renegotiation may have an impact on our future leasing transactions moving forward as landlords who operate in the retail space may impose higher rents or new and stringent conditions that would prevent losses like those sustained as a result of pandemicrelated lease renegotiations. We typically occupy our restaurants under operating leases with terms of nine to twelve years. Any favorable rental rates that we are able to negotiate upon entering such leases in the years when there are high vacancy rates are not guaranteed to continue, and this may force us to pay higher rents once those leases expire or restaurants are closed in desirable locations. In addition, under French law, the maximum increases in rent imposed by law do not apply to leases with a term in excess of nine years. Our substantial operating lease obligations could have significant negative consequences, including: - requiring that a substantial portion of our available cash be applied to pay our rental obligations, thus reducing cash available for other purposes; - increasing our vulnerability to general adverse economic and industry conditions; - limiting our flexibility in planning for or reacting to changes in our business or in the industry in which we compete; and - limiting our ability to obtain additional financing. We intend to prioritize Franchise with Lease Management structures with our franchisees moving forward for our Burger King brand, pursuant to which we will continue to own the leasehold rights of the restaurants that they operate, relying on lease management fees as a proportion of gross sales to pay our landlords for such leasehold rights. The proportion of gross sales that we collect from our franchisees varies depending on the restaurant brand. We cannot guarantee that our franchisees will not encounter financial difficulties that could prevent them from paying such lease management fees. Further, if an existing or future Franchise with Lease Management restaurant records reduced profitability, we would collect a reduced amount of fees as lease management fees are structured as a fixed proportion of their sales. Any failure by our franchisees to pay lease management fees or to pay a reduced amount of such fees as a result of reduced sales could have a negative impact on our results of operations. Further, if any of our Company Restaurants or Franchise with Lease Management Restaurants are not profitable and we decide to close them prior to expiration of the relevant lease, we would still be liable for the fulfillment of the obligations under the lease. In the event we decide to close any underperforming restaurant, we would have to renegotiate the terms of the lease agreement with the landlord for the remainder of the term of the lease and/or potentially assign or sub-lease the premises to a third-party. For additional information regarding our real estate, see “Business—Real Estate”.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.3,"We are subject to a number of risks related to our employees that could adversely affect our business, results of operations and financial condition.","Our business is labor intensive and maintaining good relationships with our employees, unions and other employee representatives is crucial to our operations. As of December 31, 2023, we directly employed 5,973 full-time equivalent employees (excluding franchisees’ employees). Our human capital includes approximately 691 corporate employees that provide services to our franchisees, as well as approximately 5,282 employees for the management and operation of our Company Restaurants. Our franchisees are independent business owners that separately employ the management and personnel in the restaurants they operate, however they face similar risks related to labor and the need to maintain strong relationships with their employees. Consequently, our success depends in part on our ability to maintain good relationships with our employees. The occurrence of strikes, work stoppages or other labor disputes could materially disrupt our operations or result in a 53 ----- loss of reputation or increased wages and benefits, all of which could have a material adverse effect on our business, results of operations and financial condition. In France, many of our employees are covered by national collective bargaining framework in place for the hospitality sector that contain provisions that could affect our ability to make certain business changes that impact our employees. As is the case with most companies of our size, we have ongoing disputes with certain of our former employees and may face related litigation in the future, which could affect our business, results of operations and financial condition. We also seek to manage our labor costs and its impact on our margins. In this respect, we have to continuously monitor the productivity levels of our employees by measuring a variety of productivity indicators. In addition, we seek to minimize the long-term trend toward higher wages through increases in labor efficiencies; however, we may not be successful. Any increase in the minimum wage or labor regulations or protracted renegotiations of the restaurant industry collective contract in France could also increase our labor costs. As the minimum wage increases, we may need to increase not only the wage rates of our minimum wage employees but also the wages paid to the employees at wage rates which are above the minimum wage, which will increase our costs. The extent to which we are not able to raise our prices to compensate for increases in wage rates, including increases in social benefits costs, could have a material adverse effect on our results of operations and financial condition. In addition, even if minimum wage rates do not increase, we may still be required to raise wage rates in order to compete for an adequate supply of labor. Furthermore, the successful operation of our Company Restaurants requires us to continue to attract, motivate and retain regional operational and restaurant general managers with the qualifications to succeed in our industry and the motivation to apply our core service philosophy. If we are unable to continue to recruit and retain sufficiently qualified managers or to motivate our employees to sustain high service levels, the perception of our brands could suffer and our business and our growth could be adversely affected. Qualified individuals of the requisite caliber and number needed to fill these positions are in short supply. Following the COVID-19 outbreak, we have experienced a number of additional difficulties in recruiting and retaining employees, in particular due to prospective employees’ perception of the restaurant industry as requiring long hours and difficult working conditions. The inability to recruit and retain qualified individuals may delay the planned openings of new Company Restaurants or result in high employee turnover in existing Company Restaurants, which could harm our business. While our franchisees are independent businesses, they face similar risks in locating and recruiting qualified employees, which could have an impact on the profitability of their restaurants, thus potentially reducing the revenues that we receive them. Additional labor costs could adversely affect our and our franchisees’ business, results of operations and financial condition.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.4,"We depend on the service of key executives, and our business and growth strategy could be materially harmed if we were to lose these executives and were unable to replace them with executives of equal experience and capabilities.","Our success depends, in part, upon the continued services of our executive management team and our highly qualified managers to operate our business and execute our strategies. Our executives’ and managers’ knowledge of the market, our businesses and our company represents a key strength of our business model, and our experience and human capital serve as a barrier to entry to potential competitors. The success of our business strategy and our future growth also depend on our ability to attract, train, retain and motivate skilled managerial, sales, administration, development and operating personnel. We have employment agreements with all members of senior management; however, we cannot prevent our executives from terminating their employment with us. There can be no assurance that any of our key personnel will continue to be employed by us or that we will be able to attract and retain qualified personnel in the future. The loss of one or more of our key management or operating personnel, or the failure to attract and retain additional key personnel, could have a material adverse effect on our business, results of operations and financial condition. This could also result in additional duties for the remaining members of management, which could have a material adverse effect on our business, results of operations and financial condition.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.5,"We face risks of litigation and negative publicity from customers, suppliers and employees.","We face the risk of lawsuits and negative publicity resulting from health inspection scores and customer complaints concerning food safety, service, operations, illnesses and injuries, including injuries allegedly caused 54 ----- by products, toys and other promotional items available in our restaurants, as well as illnesses or injuries resulting from the fact that we and our franchisees operate retail commercial establishments that are open to the public. In addition to decreasing our revenue and profitability and diverting our management resources, adverse publicity or a substantial judgment against us could harm our reputation and the reputation of any of the restaurant brands in our portfolio, hindering our ability to attract and retain franchisees and grow our business, any of which could negatively impact our business, results of operations and financial condition. The rise of online news reporting, discussion forums and social media has increased the risk to brands of attracting negative publicity given the ease and speed with which such information is disseminated. We are particularly susceptible to such risks given the high degree of engagement with social media by certain of our key customer groups such as the student population. See “—Our inability or failure to recognize, respond to and effectively manage the accelerated impact of social _media could adversely impact our business.”_ Further, we may be subject to employee, customer and other claims in the future based on, among other things, mismanagement, unfair or unequal treatment, discrimination, harassment, violations of privacy and consumer credit laws, wrongful termination, and wage, rest break and meal break issues, including those relating to overtime compensation. Certain of the restaurant brands in our portfolio have been subject to these types of claims in the past and if one or more of these claims were to be successful or if there is a significant increase in the number of these claims, our business, results of operations and financial condition could be harmed. Although we devote significant attention and resources in ensuring that our restaurants meet all applicable health and safety standards, including through implementing relevant training and passing on know-how to our franchisees, any injury or health issue experienced by a customer in our facilities may result in litigation and negative publicity, and could adversely affect our business, results of operations and financial condition. In addition to the above, we rely on our suppliers to source materials for use in our restaurants, including the production of products and uniforms that we customize for our restaurant brands. For example, our Burger King brand restaurants require employees to wear a uniform, which are produced through the use of third-party manufacturers and suppliers. While we make efforts to vet our suppliers to ensure that they have in place appropriate standards that are in line with our criteria and adhere to, among other things, labor standards workplace safety, anti-discrimination and anti-harassment, we cannot guarantee that they will comply with such standards and we have limited means to monitor such compliance, which can be costly. Any events of non-compliance by our third-party suppliers or manufacturers with such key values could result in negative publicity and harm to the image of our restaurant brands. We may also choose to terminate our ongoing relationships with such non-compliant suppliers, which could have a negative impact on our results of operations and financial condition.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.6,We face risks of litigation from franchisees.,"From time to time, we face litigation from current or former franchisees in connection with the execution, termination or non-renewal of a franchise agreement or regarding the implementation of our expansion strategy or for other reasons. We cannot exclude the possibility that an arbitrator or a judge, as applicable, could decide such proceedings against us, that such a decision could require us to pay significant damages, could lead to other similar litigation, could harm our reputation or that our business, results of operations and financial condition could be harmed as a result. See “Business—Legal Proceedings.”",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.7,"We may not be able to adequately protect our intellectual property rights, which could harm the value of the brands in our portfolio and hurt our business.","As a food service franchising business, our business depends on having a diverse portfolio of restaurant brands and our ability to protect and promote our brands and other intellectual property rights. We own or use various intellectual property rights, including trademarks, logos, licenses and domain names. In addition, we are the master franchisee for certain brands in France (for example, in the case of Burger King and Itsu), which gives us the exclusive right to use and to grant the right to use the trademarks and trade names of such brands in France. Our success depends on our continued protection of our intellectual property rights and our ability to use existing trademarks and service marks in order to increase brand awareness of the brands in our portfolio. In particular, some of the trademarks used in the operation of our restaurants are owned by third parties who have granted us 55 ----- the right to use such trademarks. Among other things, pursuant to these agreements we are required to invest certain specified amounts, comply with certain capitalization and store opening requirements, abide by the guidelines relating to the use of the relevant trademarks and trade names, comply with certain reporting obligations and keep the owners’ proprietary information confidential. While we believe we have complied with our obligations under such agreements and have good relationships with the owners, if we were to default on any of these agreements, or if any of these agreements were to expire and we were unable to renew them, we would lose the right to use the relevant trademark. Any such event could have a material adverse effect on our results of operations. In addition, in relation to the brands that we do not own, we do not have the ability to influence the decisions of the owners of our operating trademarks with respect to their use or disposition. Any transfer, disposition or encumbrance of any of our operating trademarks by their owners could affect our ability to continue to use the relevant trademark or to renew the relevant agreements. We cannot be certain that third parties will not infringe, misappropriate or terminate our rights. Further, we cannot guarantee that our intellectual property rights will not be challenged by third parties. If we are unable to protect and maintain our own intellectual property rights or our use of the intellectual property rights owned by others, the value of our restaurant brands could be diminished and our competitive position could weaken. In addition, if we are unable to renew our intellectual property rights when they expire, the value of our restaurant brands could also be diminished and our competitive position could weaken. In addition, we are subject to risks related to our franchisees’ operations under our existing restaurant brands. For example, we may be involved in claims raised by third parties against our franchisees. Further, while we encourage our franchisees to maintain the integrity of the restaurant brands that they operate under, such franchisees may take actions that could harm the value of our brands’ intellectual property rights or the reputation of our brands. As we expand our portfolio to include new restaurant brands, we may face intellectual property claims from third parties. In addition, we may be unable to adequately register and protect our intellectual property rights as and when we enter new markets. Notably, we are subject to risk that the laws of the countries we choose do expand in might not protect intellectual property rights to the same extent as the laws of France. Should our intellectual property rights be challenged or infringed upon, or should we infringe upon intellectual property rights of others, it could have a material adverse effect on our business, results of operations, financial condition and prospects.",,,,N/A
44_1,Preliminary Offerings 2024.pdf,1,RISK FACTORS,1.4,Additional General Business Risks,1.4.8,Information technology system failures or interruptions or breaches of our network security may interrupt our operations or cause customer personal data to be lost.,"We rely heavily on our computer systems and network infrastructure across our operations. We run, directly or indirectly, an extensive array of information systems (including servers, networks, applications, websites and databases) that are essential to the operation of the restaurant brands in our portfolio and management of our activities including for our ordering systems, stocking activities, logistics, financial reporting and management of systems monitoring performance. Our operations therefore depend on the continued and uninterrupted functioning of our IT systems. The centralization of many aspects of our operations, such as purchasing, marketing, property, finance, human resources and IT, to a certain extent make such functions more vulnerable to a catastrophic failure at the site or sites at which the IT systems underlying such functions are physically located. The development, implementation and continuous and uninterrupted performance of our hardware, network, applications, websites and other systems, including those which may be provided by third parties, are important factors across the operations of all of our restaurant brands. The robustness and efficiency of such systems and network infrastructure are critical to our business because our revenue and franchisee royalty calculations are based entirely on the accurate and timely recording of system-wide sales. We also collect and process personal data that we use in our daily business, including information about our employees, franchisees and customers through the use of loyalty programs for certain of our restaurant brands. Furthermore, we rely on technology not only to efficiently operate our restaurants but also to drive the customer experience, sales growth and margin improvement. Execution of our growth strategy will be dependent on our initiatives to implement proprietary and third-party technology solutions and gather and leverage data to enhance restaurant operations and improve the customer experience. We may not be able recruit and retain qualified individuals for these efforts, and there is intense competition for qualified technology systems developers necessary to develop and implement new technologies for our growth initiatives, including increasing our digital 56 ----- relationships with customers. Our strategic technology initiatives may not be implemented in a timely manner or may not achieve the desired results. Even if we effectively implement and manage our technology initiatives, they may not result in sales growth or margin improvement. Additionally, implementing the evolving technology demands of the consumer may place a significant financial burden on us. Moreover, our failure to adequately invest in new technology or adapt to technological developments and industry trends, particularly with respect to digital commerce capabilities, could result in a loss of customers and related market share. If our digital commerce platforms do not meet customers’ expectations in terms of security, speed, attractiveness or ease of use, customers may be less inclined to return to such digital commerce platforms, which could negatively impact our business. We attempt to effectively safeguard our IT systems and related equipment against damage or compromise from interruptions, data breaches, cyber-attacks, sabotage, hacking and phishing attempts. However, despite our implementation of security measures, all of our technology systems are vulnerable to damage, disability or failures due to physical theft, fire, power loss, telecommunications failure or other catastrophic events, as well as from internal and external security breaches, denial of service attacks, viruses, worms and other disruptive problems caused by hackers. Disruptions to operations or interruptions in operations involving such systems may occur in the future as well as regulatory intervention or reputational damage, and we could further incur liability to customers or experience loss of data. We cannot assure protection against unauthorized attempts to access the IT systems that we use. Further, there is a risk that inadequate disaster recovery plans and information security processes are in place to mitigate against a system outage, or failure to ensure appropriate back-up facilities (covering key business systems and the recovery of critical data) and loss of sensitive data, and our disaster recovery planning may not be sufficient for all eventualities which may have a material adverse effect on our results of operations and financial condition. Any leakage of our data by third party data breaches, particularly personal data that we collect and process, may violate the laws and regulations to which we are subject, which could have an adverse impact on our operations. See “—Failure to protect the integrity and security of personal _information of our franchisees, customers and employees could result in substantial costs, expose us to litigation and damage our reputation.” If our technology systems were to fail, and we were unable to recover in a timely_ way, we could experience an interruption in our operations which could adversely affect our business, results of operations and financial condition.",,,,N/A
